run_name,best_epoch,train_R2Score,train_R2Score_step,train_MeanSquaredError,train_MeanSquaredError_step,train_MeanAbsoluteError,train_MeanAbsoluteError_step,train_PearsonCorrCoef,train_PearsonCorrCoef_step,train_MeanAbsolutePercentageError,train_MeanAbsolutePercentageError_step,train_loss,train_loss_step,lr-AdamW,val_R2Score,val_MeanSquaredError,val_MeanAbsoluteError,val_PearsonCorrCoef,val_MeanAbsolutePercentageError,val_loss,train_R2Score_epoch,train_MeanSquaredError_epoch,train_MeanAbsoluteError_epoch,train_PearsonCorrCoef_epoch,train_MeanAbsolutePercentageError_epoch,train_loss_epoch,train_gate_0
lipo_base_CROSS_EXP-GIN-lipo_base-4-_fold,190,0.8435626029968262,0.8435626029968262,0.29095953702926636,0.29095953702926636,0.41432783007621765,0.41432783007621765,0.9313228726387024,0.9313228726387024,0.5639854073524475,0.5639854073524475,0.29095953702926636,0.29095953702926636,0.003479424864053726,0.5971657037734985,0.5120465755462646,0.5294787883758545,0.7886213660240173,133.471435546875,0.5120465755462646,0.7611216902732849,0.3327568769454956,0.45017048716545105,0.894160270690918,256.7775573730469,0.3327568769454956,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-4-_fold,199,0.8412808179855347,0.8412808179855347,0.2859741151332855,0.2859741151332855,0.42345207929611206,0.42345207929611206,0.9343613982200623,0.9343613982200623,0.3101220428943634,0.3101220428943634,0.2859741151332855,0.2859741151332855,0.0029070500750094652,0.6203630566596985,0.5391693115234375,0.5551803708076477,0.7995690107345581,0.9118586778640747,0.5391693115234375,0.7279917597770691,0.3728780746459961,0.4747295081615448,0.878637969493866,866.0702514648438,0.3728780746459961,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-4-_fold,192,0.7988612651824951,0.7988612651824951,0.23758083581924438,0.23758083581924438,0.4019281268119812,0.4019281268119812,0.9007062315940857,0.9007062315940857,0.5195174813270569,0.5195174813270569,0.23758083581924438,0.23758083581924438,0.003354031592607498,0.6292980313301086,0.4865511655807495,0.519906759262085,0.8020278215408325,1820.7352294921875,0.4865511655807495,0.7954230308532715,0.2776968777179718,0.4147753119468689,0.9135589599609375,145.35107421875,0.2776968777179718,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-4-_fold,128,0.7767211198806763,0.7767211198806763,0.42850348353385925,0.42850348353385925,0.5083350539207458,0.5083350539207458,0.8959470987319946,0.8959470987319946,0.40785425901412964,0.40785425901412964,0.42850348353385925,0.42850348353385925,0.00010834930435521528,0.6395394206047058,0.5310932397842407,0.5397252440452576,0.8057927489280701,0.8087862133979797,0.5310932397842407,0.7111643552780151,0.395318865776062,0.4855908751487732,0.8619739413261414,524.993896484375,0.395318865776062,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-4-_fold,120,0.8540499210357666,0.8540499210357666,0.30031195282936096,0.30031195282936096,0.4039030969142914,0.4039030969142914,0.9468709826469421,0.9468709826469421,0.5738668441772461,0.5738668441772461,0.30031195282936096,0.30031195282936096,0.0005601659067906439,0.6671921014785767,0.49029040336608887,0.5318436026573181,0.822257936000824,0.841436505317688,0.49029040336608887,0.803085446357727,0.25709375739097595,0.3981037437915802,0.9207045435905457,660.02001953125,0.25709375739097595,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-5-_fold,199,0.8421064019203186,0.8421064019203186,0.24056029319763184,0.24056029319763184,0.3788977861404419,0.3788977861404419,0.9294552803039551,0.9294552803039551,0.4244309663772583,0.4244309663772583,0.24056029319763184,0.24056029319763184,0.0029070500750094652,0.5903523564338684,0.5192468762397766,0.5409387946128845,0.7784761190414429,1815.9755859375,0.5192468762397766,0.7740319967269897,0.31680673360824585,0.4360802471637726,0.9028308391571045,218.6575469970703,0.31680673360824585,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-5-_fold,198,0.7964069247245789,0.7964069247245789,0.33041051030158997,0.33041051030158997,0.43837279081344604,0.43837279081344604,0.9020707607269287,0.9020707607269287,0.22046741843223572,0.22046741843223572,0.33041051030158997,0.33041051030158997,0.002971399575471878,0.6681584715843201,0.4690578281879425,0.5169211030006409,0.8229719996452332,0.843934178352356,0.4690578281879425,0.7321196794509888,0.3663496673107147,0.4751225411891937,0.878232479095459,458.42681884765625,0.3663496673107147,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-5-_fold,127,0.6944600343704224,0.6944600343704224,0.41789695620536804,0.41789695620536804,0.49107685685157776,0.49107685685157776,0.8348248600959778,0.8348248600959778,0.3747408986091614,0.3747408986091614,0.41789695620536804,0.41789695620536804,0.00014742270286660641,0.5606494545936584,0.5853627324104309,0.5825746655464172,0.7571973204612732,4064.1162109375,0.5853627324104309,0.6586049199104309,0.47520172595977783,0.5405324697494507,0.8319352269172668,136.3692169189453,0.47520172595977783,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-5-_fold,198,0.7453646659851074,0.7453646659851074,0.3280188739299774,0.3280188739299774,0.459402859210968,0.459402859210968,0.91994708776474,0.91994708776474,0.21569904685020447,0.21569904685020447,0.3280188739299774,0.3280188739299774,0.002971399575471878,0.6827341914176941,0.46575990319252014,0.5092857480049133,0.8333510160446167,0.7710616588592529,0.46575990319252014,0.7736307978630066,0.30454665422439575,0.4307725131511688,0.9000409841537476,424.3764343261719,0.30454665422439575,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-5-_fold,198,0.6614508628845215,0.6614508628845215,0.32504889369010925,0.32504889369010925,0.44287049770355225,0.44287049770355225,0.8772897720336914,0.8772897720336914,0.28445789217948914,0.28445789217948914,0.32504889369010925,0.32504889369010925,0.002971399575471878,0.6327481269836426,0.5506983995437622,0.5681253671646118,0.8063972592353821,1.013551115989685,0.5506983995437622,0.7341664433479309,0.35468652844429016,0.46615275740623474,0.8788158893585205,390.15447998046875,0.35468652844429016,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-6-_fold,196,0.6794350147247314,0.6794350147247314,0.3877999484539032,0.3877999484539032,0.5001031756401062,0.5001031756401062,0.8350889086723328,0.8350889086723328,0.2846347689628601,0.2846347689628601,0.3877999484539032,0.3877999484539032,0.003099742578342557,0.5434272885322571,0.574212372303009,0.5510268211364746,0.7569252252578735,658.7667236328125,0.574212372303009,0.7155720591545105,0.3982815146446228,0.4917237162590027,0.870421290397644,462.76910400390625,0.3982815146446228,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-6-_fold,179,0.647518515586853,0.647518515586853,0.3269059956073761,0.3269059956073761,0.446603387594223,0.446603387594223,0.8495281338691711,0.8495281338691711,0.4721277952194214,0.4721277952194214,0.3269059956073761,0.3269059956073761,0.004134578630328178,0.6288871765136719,0.5149024128913879,0.5482407808303833,0.8026536107063293,0.94575434923172,0.5149024128913879,0.6899924278259277,0.42380833625793457,0.507195770740509,0.8536685705184937,494.6625061035156,0.42380833625793457,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-6-_fold,190,0.7630113363265991,0.7630113363265991,0.2912538945674896,0.2912538945674896,0.40152600407600403,0.40152600407600403,0.8851621150970459,0.8851621150970459,0.6096168160438538,0.6096168160438538,0.2912538945674896,0.2912538945674896,0.003479424864053726,0.5806717872619629,0.553102433681488,0.5580015778541565,0.7748384475708008,2637.961181640625,0.553102433681488,0.6721330881118774,0.4403233528137207,0.5242987275123596,0.8553089499473572,256.0871887207031,0.4403233528137207,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-6-_fold,194,0.7283731698989868,0.7283731698989868,0.4553913176059723,0.4553913176059723,0.5553288459777832,0.5553288459777832,0.8623394966125488,0.8623394966125488,0.5332025289535522,0.5332025289535522,0.4553913176059723,0.4553913176059723,0.00322737917304039,0.6194376945495605,0.5516551733016968,0.573701798915863,0.7959768772125244,0.8148872256278992,0.5516551733016968,0.6554285883903503,0.461773544549942,0.5363096594810486,0.833457887172699,640.4638061523438,0.461773544549942,0.0
lipo_base_CROSS_EXP-GIN-lipo_base-6-_fold,188,0.48498237133026123,0.48498237133026123,0.48071756958961487,0.48071756958961487,0.5593939423561096,0.5593939423561096,0.8318633437156677,0.8318633437156677,0.3118971884250641,0.3118971884250641,0.48071756958961487,0.48071756958961487,0.0036032856442034245,0.657524585723877,0.5141395926475525,0.5502023100852966,0.8192830085754395,0.8957242369651794,0.5141395926475525,0.7146063446998596,0.3775489926338196,0.48016393184661865,0.8667412996292114,508.7977294921875,0.3775489926338196,0.0
