run_name,best_epoch,train_R2Score,train_R2Score_step,train_MeanSquaredError,train_MeanSquaredError_step,train_MeanAbsoluteError,train_MeanAbsoluteError_step,train_PearsonCorrCoef,train_PearsonCorrCoef_step,train_MeanAbsolutePercentageError,train_MeanAbsolutePercentageError_step,train_loss,train_loss_step,lr-AdamW,val_R2Score,val_MeanSquaredError,val_MeanAbsoluteError,val_PearsonCorrCoef,val_MeanAbsolutePercentageError,val_loss,train_R2Score_epoch,train_MeanSquaredError_epoch,train_MeanAbsoluteError_epoch,train_PearsonCorrCoef_epoch,train_MeanAbsolutePercentageError_epoch,train_loss_epoch,train_gate_0
freesolv_base_BASELINE_EXP-GIN-freesolv_base-2layer_fold,80,0.843093752861023,0.843093752861023,1.7936038970947266,1.7936038970947266,0.9471443891525269,0.9471443891525269,0.9348745346069336,0.9348745346069336,0.299739807844162,0.299739807844162,1.7936038970947266,1.7936038970947266,0.0038743787445127964,0.8426654934883118,2.374878406524658,0.9677595496177673,0.9250774383544922,0.5529581308364868,2.374878406524658,0.8497275114059448,2.0835957527160645,1.0592217445373535,0.9412701725959778,3832.196044921875,2.0835957527160645,0.0
freesolv_base_BASELINE_EXP-GIN-freesolv_base-2layer_fold,105,0.8631308078765869,0.8631308078765869,1.7293554544448853,1.7293554544448853,0.9804239273071289,0.9804239273071289,0.9434451460838318,0.9434451460838318,0.5661908388137817,0.5661908388137817,1.7293554544448853,1.7293554544448853,1.1799517778854351e-05,0.8599220514297485,2.2306394577026367,0.9971597790718079,0.9350411891937256,3154.677978515625,2.2306394577026367,0.8337915539741516,1.9734750986099243,1.0096328258514404,0.9563375115394592,921.1982421875,1.9734750986099243,0.0
freesolv_base_BASELINE_EXP-GIN-freesolv_base-2layer_fold,123,0.8737735152244568,0.8737735152244568,2.141605854034424,2.141605854034424,1.1833314895629883,1.1833314895629883,0.9447778463363647,0.9447778463363647,0.6767368912696838,0.6767368912696838,2.141605854034424,2.141605854034424,0.007799284998327494,0.8408340215682983,2.2246243953704834,1.070043683052063,0.9201329350471497,2397.461181640625,2.2246243953704834,0.8654902577400208,1.844338059425354,0.9770467281341553,0.9449848532676697,1944.4686279296875,1.844338059425354,0.0
freesolv_base_BASELINE_EXP-GIN-freesolv_base-2layer_fold,99,0.8413294553756714,0.8413294553756714,2.0623250007629395,2.0623250007629395,1.0894784927368164,1.0894784927368164,0.9461978673934937,0.9461978673934937,0.35659629106521606,0.35659629106521606,2.0623250007629395,2.0623250007629395,0.00029541016556322575,0.751948893070221,4.345244407653809,0.9400914311408997,0.8848341703414917,0.6216413974761963,4.345244407653809,0.8688704967498779,1.8741564750671387,0.9912240505218506,0.9528511762619019,5768.9365234375,1.8741564750671387,0.0
freesolv_base_BASELINE_EXP-GAT-freesolv_base-2layer_fold,121,0.7879765033721924,0.7879765033721924,2.153322219848633,2.153322219848633,1.1106382608413696,1.1106382608413696,0.9360485672950745,0.9360485672950745,1.2881410121917725,1.2881410121917725,2.153322219848633,2.153322219848633,0.00789263378828764,0.8855515718460083,1.547961711883545,0.9225897192955017,0.9437253475189209,0.6534814238548279,1.547961711883545,0.8111750483512878,2.5745952129364014,1.1199496984481812,0.9375180602073669,4115.275390625,2.5745952129364014,0.0
freesolv_base_BASELINE_EXP-GAT-freesolv_base-2layer_fold,84,0.7937679290771484,0.7937679290771484,2.0738015174865723,2.0738015174865723,1.0112955570220947,1.0112955570220947,0.9225313067436218,0.9225313067436218,0.8260952830314636,0.8260952830314636,2.0738015174865723,2.0738015174865723,0.0028770987410098314,0.8718860745429993,1.8552154302597046,0.8949600458145142,0.9412007927894592,0.8517590761184692,1.8552154302597046,0.826982319355011,2.508885622024536,1.1427592039108276,0.9308243989944458,827.9873657226562,2.508885622024536,0.0
freesolv_base_BASELINE_EXP-GAT-freesolv_base-2layer_fold,138,0.881877064704895,0.881877064704895,1.6308091878890991,1.6308091878890991,0.9703102111816406,0.9703102111816406,0.9409911632537842,0.9409911632537842,0.32952946424484253,0.32952946424484253,1.6308091878890991,1.6308091878890991,0.006598203908652067,0.8955228328704834,1.6989905834197998,0.8536516427993774,0.9532917141914368,1763.7449951171875,1.6989905834197998,0.8377097249031067,2.124732732772827,1.0116207599639893,0.938463032245636,2279.83935546875,2.124732732772827,0.0
freesolv_base_BASELINE_EXP-GAT-freesolv_base-2layer_fold,95,0.8194882869720459,0.8194882869720459,2.1698970794677734,2.1698970794677734,1.0791361331939697,1.0791361331939697,0.9121615886688232,0.9121615886688232,0.6919312477111816,0.6919312477111816,2.1698970794677734,2.1698970794677734,0.0007786648930050433,0.856887936592102,1.9671814441680908,0.9526994228363037,0.9316909909248352,922.6995849609375,1.9671814441680908,0.8135652542114258,2.494544744491577,1.1694705486297607,0.9444177150726318,1046.9168701171875,2.494544744491577,0.0
freesolv_base_BASELINE_EXP-GAT-freesolv_base-2layer_fold,93,0.8242705464363098,0.8242705464363098,2.0115880966186523,2.0115880966186523,1.200244665145874,1.200244665145874,0.940328061580658,0.940328061580658,3.4065022468566895,3.4065022468566895,2.0115880966186523,2.0115880966186523,0.00116826337762177,0.8848353028297424,1.6593639850616455,0.7985582947731018,0.9600192904472351,0.6147186160087585,1.6593639850616455,0.829453706741333,2.4320881366729736,1.0833594799041748,0.9370478391647339,2695.5126953125,2.4320881366729736,0.0
freesolv_base_BASELINE_EXP-GCN-freesolv_base-2layer_fold,87,0.8798154592514038,0.8798154592514038,2.4090476036071777,2.4090476036071777,1.0505259037017822,1.0505259037017822,0.9602324962615967,0.9602324962615967,0.7684144973754883,0.7684144973754883,2.4090476036071777,2.4090476036071777,0.002311945427209139,0.851180374622345,1.9767005443572998,0.9822885990142822,0.9238113164901733,0.5360177159309387,1.9767005443572998,0.8312146663665771,2.1934521198272705,1.0591553449630737,0.9583241939544678,1855.4422607421875,2.1934521198272705,0.0
