entry_id,smiles,cation_family,anion_family,value
TbIdS,CCn1cc[n+](C)c1.NC(CO)C(=O)[O-],imidazolium,carboxylates,2.6138418218760693
TfYJw,CCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triazolium,bistriflamides,2.090963076595732
TigLo,N#CCCn1cc[n+](Cc2ccccc2)c1.N#C[S-],imidazolium,inorganics,3.346352974450639
TmILN,COCCn1cc[n+](C)c1.CCC(=O)[O-],imidazolium,carboxylates,1.8457799671118893
TrHQV,CCCCn1cc[n+](C)c1.COP(C)(=O)[O-],imidazolium,organic phosphates,2.8808135922807914
TtGUh,CC[n+]1ccn(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,imidazolium,carboxylates,2.031408464251624
TvqhJ,CCCCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,thiazolium,bistriflamides,2.3502480183341627
TwMWw,CCCCC(CC)C[NH2+]CCN.O=C([O-])C(F)(F)F,ammonium,carboxylates,2.761927838420529
TxqkI,CCCCCC[N+]1(C)CCOCC1.CCCCCCO[PH](=O)[O-],morpholinium,organic phosphates,2.429752280002408
UGAeB,CCCCCC[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,phosphonium,amides,2.0863598306747484
UGYHh,COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,morpholinium,bistriflamides,2.41161970596323
UHPeT,CCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.2528530309798933
UHoRA,CCOCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,1.705007959333336
UJMRb,COCCCC[n+]1ccn(C)c1.CC(O)C(N)C(=O)[O-],imidazolium,carboxylates,2.6273658565927325
ULRqG,CCCC[N+]1(C)CCCC1.CC(=O)[O-],pyrrolidinium,carboxylates,2.0293837776852097
ULYap,CCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.271841606536499
USkdg,COCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.802773725291976
UYLuH,Cc1cccc[nH+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.7535830588929069
UkGzD,N#CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.611723308007342
Unhab,CCCC[NH3+].O=C[O-],ammonium,carboxylates,2.0827853703164503
UzYIP,CCCCCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.399673721481038
VBDee,CCCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.0726174765452368
VDTOY,CCCCn1c[n+](CCCCS(=O)(=O)O)cn1.O=S(=O)([O-])C(F)(F)F,triazolium,sulfonates,1.996248914569132
VKFQz,CCCCCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.3010299956639813
VLXgY,C[n+]1ccn(CCC(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.6009728956867484
VLiox,CCCC[n+]1cscc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,thiazolium,bistriflamides,2.0437551269686796
VNibq,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,sulfonium,bistriflamides,1.6097011023793997
Vgrek,CCCC[n+]1ccc(C)cc1.N#C[S-],pyridinium,inorganics,1.9344984512435677
VkqxO,CC[N+]1(C)CCCC1.CC(=O)[O-],pyrrolidinium,carboxylates,2.380211241711606
VlGxl,CCCC[N+]1(C)CCCC1.N#C[S-],pyrrolidinium,inorganics,2.0394141191761372
VmCVd,CCC[n+]1cn(C)cn1.O=[N+]([O-])[O-],triazolium,inorganics,2.3483048630481607
VmYpX,Cn1cc[n+](CCCCC#N)c1.[Cl-],imidazolium,inorganics,3.716003343634799
VnLml,CCCC[P+](CC)(CCCC)CCCC.CCCC(=O)[O-],phosphonium,carboxylates,2.1903316981702914
VoryF,CCCCC[S+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cyclic sulfonium,bistriflamides,1.9595183769729985
VuazU,CCCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.792391689498254
VyeiQ,CCCCCCCC[P+](CC)(CC)CC.Brc1cccc2[n-]ncc12,phosphonium,cyclic amides,3.003509780882299
VzvKT,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O,imidazolium,sulfates,2.550228353055094
WAREM,COCC[n+]1ccn(C)c1.CC(O)C(N)C(=O)[O-],imidazolium,carboxylates,2.9542425094393248
WCKGi,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,2.311753861055754
WGNyB,CCCC[N+]1(C)CCCCC1.CCCCO[PH](=O)[O-],piperidinium,organic phosphates,2.0530784434834195
WTJmN,CCCCCCCCn1cc[n+](CCC#N)c1.O=C([O-])c1cccc(S(=O)(=O)O)c1,imidazolium,carboxylates,4.158362492095249
WUdsh,C[N+](C)(C)CCCC(=O)O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,3.2430380486862944
WdAns,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],phosphonium,sulfonates,3.1396902216529226
WeZho,CN(C)C(=[NH2+])N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,guanidinium,bistriflamides,2.380211241711606
WgJNs,Cn1cc[n+](C(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.0827853703164503
WiZHH,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,pyridinium,sulfonates,2.103803720955957
WkFgU,C[N+](C)(C)CCO.CCCC(=O)[O-],ammonium,carboxylates,2.8000293592441343
WkhOP,CCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.7781512503836436
WlsAm,CCCCCCCC[N+]1(C)CCOCC1.CC(=O)NC(C)C(=O)[O-],morpholinium,carboxylates,4.396199347095736
Wmyqh,C[N+]1=C(O)CCC1.O=C[O-],amidium,carboxylates,0.3457656931144881
WnomS,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.CC(=O)[O-],imidazolium,carboxylates,3.863322860120456
XEktX,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,piperidinium,phosphates,2.287577809078705
XIGoh,CC[NH3+].CCC(=O)[O-],ammonium,carboxylates,1.8750612633917
XNdDC,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.5919545550467356
XQIUN,CCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])c1ccccc1,imidazolium,sulfonates,3.4396484295634737
XSnMr,CCCCCC[n+]1ccn(CCC#N)c1.O=C([O-])c1cccc(S(=O)(=O)O)c1,imidazolium,carboxylates,4.060697840353612
XTmOx,CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,guanidinium,bistriflamides,1.7701152947871015
XcuNT,CCCCO[n+]1ccn(CCCC)c1.[Br-],imidazolium,inorganics,2.7403626894942437
XgOdq,CCC[N+]1(C)CCCC1.N#C[N-]C#N,pyrrolidinium,amides,1.4771212547196624
XhCru,C1CC[NH2+]C1.O=[N+]([O-])[O-],pyrrolidinium,inorganics,0.7160033436347992
XhJUU,CC(C)n1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,imidazolium,bistriflamides,1.421603926869831
XqvAw,CCCCCCCC[P+](CCCC)(CCCC)CCCC.CC(=O)C=C(C)[O-],phosphonium,carboanions,2.60959440922522
XrVum,CC(C(O)c1ccccc1)[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.6830470382388496
XrXRk,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,imidazolium,amides,2.2013971243204513
XxMSJ,CCCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.8802417758954804
XzzaF,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.3443922736851106
YAYAq,CN(C)C(=[NH2+])N(C)C.CCCCCC(=O)[O-],guanidinium,carboxylates,3.000434077479319
YAlGY,CCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.877946951629188
YCmBY,C[N+]1=C(O)CCC1.CCCCC(=O)[O-],amidium,carboxylates,0.5921767573958668
YGGtS,CCCCC[n+]1ccn(C)c1.N#C[S-],imidazolium,inorganics,1.972665592266111
YJkxk,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,piperidinium,bistriflamides,2.1684974835230326
YKFGW,CCCCCCC[N+](CC)(C(C)C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.558708570533166
YMUNu,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.9138138523837167
YUOpp,C[N+](CCO)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.7551122663950713
YXgaf,CCCCCC[N+]1(C)CCOCC1.O=S(=O)(F)[N-]S(=O)(=O)F,morpholinium,bistriflamides,2.568201724066995
YYhmA,CCCC[N+]1(C)CCCC1.N#C[N-]S(=O)(=O)C(F)(F)F,pyrrolidinium,bistriflamides,1.6618126855372612
YihQc,C[n+]1ccn(CCO)c1.CCC(=O)[O-],imidazolium,carboxylates,2.1878026387184195
YjLmQ,CCCCn1cc[n+](CCC#N)c1.N#C[S-],imidazolium,inorganics,2.4171394097273255
YluOJ,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,phosphonium,carboxylates,2.7371926427047373
YmaEu,CCCC[n+]1ccn(C)c1C.CC(N)C(=O)[O-],imidazolium,carboxylates,2.428134794028789
YvgJQ,CCC(O)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,amidium,bistriflamides,2.070776462843434
YwcTs,CCCCCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,imidazolium,methanides,1.6894864483642478
ZKcyT,CCCC[P+](CCCC)(CCCC)CCCC.NCCCCC(N)C(=O)[O-],phosphonium,carboxylates,2.869231719730976
ZLqYx,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])c1ccco1,phosphonium,carboxylates,2.9822712330395684
ZMOAl,CCCCn1cc[n+](C)c1C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,2.1878026387184195
ZMiZY,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,phosphonium,sulfonates,3.3031960574204886
ZNbmi,CCCC[P+](CC)(CCCC)CCCC.O=C[O-],phosphonium,carboxylates,2.3138672203691533
ZOQFg,CCOCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.6665179805548809
ZQMrk,CC[N+]1(C)CCOCC1.CC(=O)NC(C)C(=O)[O-],morpholinium,carboxylates,3.496514518697745
ZdOqH,OCC[NH2+]c1ccccc1.CCC(=O)[O-],ammonium,carboxylates,1.3404441148401185
ZtIol,CCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,phosphates,2.123851640967086
ZvIWX,CCCC[N+](C)(CCCC)CCCC.CC(O)C(N)C(=O)[O-],ammonium,carboxylates,3.9242792860618816
ZwQpB,CCCC[P+](CC)(CCCC)CCCC.CCCCCC(=O)[O-],phosphonium,carboxylates,2.2764618041732443
aIZjX,C[NH2+]CCO.CC(=O)[O-],ammonium,carboxylates,2.0257153839013404
aJKpQ,COC(=O)C([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ammonium,bistriflamides,4.217483944213907
aMtQP,CCCCCC[n+]1ccn(C)c1.c1nnn[n-]1,imidazolium,cyclic amides,2.584331224367531
aQDXE,CCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.0
aViFG,OCCC[n+]1ccccc1.N#C[C-](C#N)C#N,pyridinium,methanides,1.9661417327390327
aZvQA,CCCCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.2405492482826
abwlv,CCCCCCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.424881636631067
ajafs,C[N+]1=C(O)CCC1.CC(=O)[O-],amidium,carboxylates,0.4186326873540655
aowsV,CC[NH+](C)C.CC(=O)[O-],ammonium,carboxylates,1.146128035678238
areEO,CCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.1398790864012365
bBxSW,CCCCCC[n+]1ccc2ccccc2c1.N#C[S-],quinlolinium,inorganics,2.8750612633917
bDEDE,C[NH+](C)C.O=P([O-])(O)O,ammonium,organic phosphates,0.8830933585756899
bEUyY,CCCC[P+](CC)(CCCC)CCCC.CCCCCCCCCCCCCCCCC(=O)[O-],phosphonium,carboxylates,2.499687082618404
bLsmR,CCCCCCCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.4668676203541096
bOGDU,CN1CCCN2CCC[NH+]=C12.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,guanidinium,bistriflamides,2.5599066250361124
bPCBu,CCCCCCCC[N+]1(C)CCCCC1.CCCCCCCCO[PH](=O)[O-],piperidinium,organic phosphates,1.5763413502057928
bSluP,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,pyrrolidinium,phosphates,2.044147620878723
bTSwl,CCC=C[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,phosphonium,cyclic amides,2.1271047983648077
bTahk,CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.795184589682424
bUkUm,COCCCCn1cc[n+](C)c1.CC(N)C(=O)[O-],imidazolium,carboxylates,2.256717745977487
bWaIs,CCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.037426497940624
bZbaG,CCCCOC(=O)c1ccc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.725094521081469
bZscC,Cn1cc[n+](CCCCC#N)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,3.342422680822206
beDIV,CC[n+]1ccn(C)c1C.O=S(=O)([O-])O,imidazolium,sulfates,2.2695129442179165
bhmRV,CC[P+](CC)(CC)COCCOC.O=[N+]([O-])c1cn[n-]c1,phosphonium,cyclic amides,1.944482672150169
bjcEQ,CC[n+]1ccn(C)c1.CCCCCCCCOS(=O)(=O)[O-],imidazolium,sulfates,2.7641761323903307
bmENk,CCCC[n+]1ccn(C)c1.NC(CO)C(=O)[O-],imidazolium,carboxylates,3.733598460961339
briYN,CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.2245330626060857
byypk,CC[N+]1(C)CCOCC1.CCOP(=O)([O-])OCC,morpholinium,organic phosphates,3.824776462475546
bzJPY,CCCCCCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.444044795918076
cDubM,CCCCCC[n+]1ccn(C)c1.[Br-],imidazolium,inorganics,3.6020599913279625
cDxhd,Cn1cc[nH+]c1.CC(=O)[O-],imidazolium,carboxylates,0.7937903846908186
cNBtU,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,phosphonium,phosphates,2.526984589130591
ceNxw,CCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.3010299956639813
ciPad,C[n+]1ccn(CCCCCCO)c1.[Cl-],imidazolium,inorganics,2.832508912706236
cpHMy,CCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,2.9508514588885464
dGnJE,CCCCCC[NH2+]CCN.O=C([O-])C(F)(F)F,ammonium,carboxylates,2.5728716022004803
dHdam,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CC(=O)CCC(=O)[O-],ammonium,carboxylates,3.0081741840064264
dISqn,CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.428134794028789
dPgDF,CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,phosphonium,bistriflamides,2.0453229787866576
dQccx,Cn1cc[n+](C(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,imidazolium,bistriflamides,2.5646660642520893
dUKFK,CC[P+](CC)(CC)COCCOC.c1c[n-]nn1,phosphonium,cyclic amides,1.9030899869919435
dWcFk,CCC[N+]1(C)CCOCC1.N#C[N-]C#N,morpholinium,amides,2.6138418218760693
dYbPo,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)F,imidazolium,sulfonates,2.4456042032735974
dZgOP,CC[NH3+].O=S(=O)([O-])O,ammonium,sulfates,2.1072099696478683
dZvfE,CCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.153814864344529
dacYp,CCCCCCCCn1cc[n+](CCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.2089785172762535
dbPuL,CCCC[P+](CCCC)(CCCC)CCCC.CC(O)C(N)C(=O)[O-],phosphonium,carboxylates,2.869231719730976
dcCxT,CC[N+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.9294189257142929
ddGVy,CCCC[n+]1ccn(C)c1.[O-][Cl+3]([O-])([O-])[O-],imidazolium,inorganics,2.255995726722402
dfcEB,CCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.2278867046136734
dgCdt,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CNC1CCCCC1,phosphonium,sulfonates,4.004321373782642
dhLoC,Cn1cc[n+](C)c1.CS(=O)(=O)[O-],imidazolium,sulfonates,1.5171958979499742
diqmL,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCC(=O)[O-],ammonium,carboxylates,1.1643528557844371
dmAeH,C[N+](C)(C)CCO.NCC(=O)[O-],ammonium,carboxylates,2.2600713879850747
dnGyh,CCOC(=O)C([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,ammonium,bistriflamides,3.991226075692494
dpOIE,CCCC[n+]1ccn(CCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.968482948553935
dvPaB,[NH3+]CCO.O=[N+]([O-])[O-],ammonium,inorganics,2.0530784434834195
eAqAf,CCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.1058506743851435
eEjmy,C=CCn1cc[n+](CCC#N)c1.[Cl-],imidazolium,inorganics,4.243038048686294
eEuZf,CCCCCCCCCn1cc[n+](CCCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,2.268343913951065
eFdOZ,CC[n+]1ccn(C)c1.NCC(=O)[O-],imidazolium,carboxylates,2.2355284469075487
eHoUF,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.c1c[n-]nn1,phosphonium,cyclic amides,2.6848453616444123
eWRki,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCC(=O)[O-],ammonium,carboxylates,1.3138672203691537
eWiqO,CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.3170181010481117
efdMW,CCCCCCCC[N+]1(C)CCCC1.CCCCCCCCO[PH](=O)[O-],pyrrolidinium,organic phosphates,1.92272545799326
ehKkO,C=CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,1.503790683057181
enZKg,CCn1cc[n+](C)c1.CCCCOS(=O)(=O)[O-],imidazolium,sulfates,2.1492191126553797
ezlkW,Cn1cc[n+](CCCl)c1.N#C[N-]C#N,imidazolium,amides,2.0863598306747484
ezpiy,CCCCCCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triazolium,bistriflamides,2.3283796034387376
fFsIf,CC[n+]1ccn(CCOC)c1.N#C[S-],imidazolium,inorganics,1.7466341989375789
fIIsJ,CC[N+]1(C)CCCC1.O=C([O-])CO,pyrrolidinium,carboxylates,2.537819095073274
fLxsI,CCCCCCCCn1cc[n+](C)c1.[Br-],imidazolium,inorganics,3.704836606211403
fOeBS,CCCC[P+](CCCC)(CCCC)CCCN.CC(C)C(N)C(=O)[O-],phosphonium,carboxylates,2.9057958803678687
fREbE,C=Cc1ccc(C[N+]2(C)CCCC2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyrrolidinium,bistriflamides,2.537819095073274
fRgBF,CCC[NH3+].O=C[O-],ammonium,carboxylates,1.895422546039408
fSHbn,CCCC[N+](CCCC)(CCCC)CCCC.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],ammonium,sulfonates,4.08278537031645
fqDRF,CC[NH+](C(C)C)C(C)C.O=C[O-],ammonium,carboxylates,1.255272505103306
fqSpz,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],ammonium,sulfates,2.8920946026904804
fshAL,C[n+]1ccn(CCCc2ccccc2)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,3.763427993562938
fuLxE,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],imidazolium,inorganics,2.971275848738105
fxTAC,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,3.083860800866573
gADOB,OCC[n+]1ccccc1.N#C[C-](C#N)C#N,pyridinium,methanides,1.9867717342662448
gHWXR,Cc1cccc[nH+]1.CC(=O)[O-],pyridinium,carboxylates,0.3881012015705166
gIxYc,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C1CCCN1,phosphonium,carboxylates,3.229169702539101
gMNnT,CCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,imidazolium,phosphates,2.57978359661681
gNZYD,CCCC[n+]1cccc(C#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.9912260756924947
gRjvA,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,imidazolium,organic phosphates,2.4313637641589874
gVEkk,CCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,1.9242792860618816
gWzgv,CCCC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ammonium,bistriflamides,2.1367205671564067
gZucK,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,1.9268567089496924
gcdYp,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1c[n-]cn1,phosphonium,cyclic amides,2.4409090820652177
gkiHg,CN(C)C(=[NH2+])N(C)C.c1c[n-]cn1,guanidinium,cyclic amides,0.8627275283179746
gnadZ,CC[n+]1ccccc1.N#C[N-]C#N,pyridinium,amides,1.2769211320657738
gsfhi,Cn1cc[n+](Cc2ccccc2)c1.COS(=O)(=O)[O-],imidazolium,sulfates,3.654850090561394
guBfm,Cn1cc[n+](CCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,imidazolium,bistriflamides,3.158060793936605
gxxlU,CCCCCCn1cc[n+](C)c1.CC(=O)[O-],imidazolium,carboxylates,3.103803720955957
gyYDq,OCC[NH2+]c1ccccc1.CCCCC(=O)[O-],ammonium,carboxylates,1.530199698203082
hBIvD,CCCCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,pyridinium,bistriflamides,2.0492180226701815
hBmIj,CCCCn1cc[n+](CCCC)c1.[Br-],imidazolium,inorganics,2.787460474518415
