smiles,MP
CC[N+](CC)(CC)CC.FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,46.0
F[B-](F)(F)F.CCCC[N+](C)(C)CC,158.0
CCCC[N+](C)(C)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-8.0
CCCC[N+](C)(C)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,15.0
N#C[C-](C#N)C#N.CCCC[N+](C)(C)CCC,7.0
F[B-](F)(F)F.CCCCCC[N+](C)(C)C,126.0
CCCCCC[N+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,27.0
CC[N+](C)(C(C)C)C(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,140.0
CC[N+](CC)(C(C)C)C(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,148.0
CCCCCCCC[N+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,5.0
[Br-].CCC(C)C[N+](CC)(CC)CC,100.0
CCC[N+](CCC)(CCC)CCC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,105.0
O=C1[N-]S(=O)(=O)C2=CC=CC=C12.CCC[N+](CCC)(CCC)CCC,96.0
CCCCCC[N+](CC)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,20.0
CS(=O)(=O)[N-]S(C)(=O)=O.CCCCCC[N+](CC)(CC)CC,-54.0
CS([O-])(=O)=O.CCCCCC[N+](CC)(CC)CC,62.0
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCC[N+](CC)(CC)CC,109.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,90.0
[O-]S(=O)(=O)OCC(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,80.0
[O-]S(=O)(=O)OCC(F)(F)C(F)F.CCCC[N+](CCCC)(CCCC)CCCC,-4.0
CCCC[N+](CCCC)(CCCC)CCCC.[O-]S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-8.0
CCCC[N+](CCCC)(CCCC)CCCC.FC(F)(F)S(=O)(=O)[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,59.0
N#C[N-]C#N.CCCCCC[N+](CCCC)(CCCC)CCCC,-43.0
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCC[N+](CCCC)(CCCC)CCCC,50.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCC[N+](CCCCC)(CCCCC)CCCCC,25.0
FC(F)(F)C(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCC[N+](CCCCC)(CCCCC)CCCCC,16.0
FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCC[N+](CCCCC)(CCCCC)CCCCC,25.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,-8.0
[O-]C(=O)C1=CC=CC=C1.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,-50.0
[Br-].CCCCCCCC[N+](CCC)(CCCCCCCC)CCCCCCCC,74.0
[Cl-].CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,-9.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,11.0
[Br-].CCCCCCCCCCCCCC[N+](CCCCC)(CCCCC)CCCCC,63.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,31.0
[Br-].CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC,75.0
CCCCCCCCCCCCCC[NH3+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.0
F[B-](F)(F)F.CC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,163.0
F[B-](F)(F)F.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC[N+](C)(C)C(C)C,205.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC[N+](C)(C)C(C)C,41.0
[I-].CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,82.0
[O-][Cl](=O)(=O)=O.CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,78.0
F[B-](F)(F)F.CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,70.0
F[P-](F)(F)(F)(F)F.CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,104.0
[O-]C(=O)C(F)(F)F.CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,73.0
F[B-](F)(F)F.CCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,43.0
F[B-](F)(F)F.CCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,71.0
F[B-](F)(F)F.CCCCCCCC[N+](C)(C)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,88.0
F[B-](F)(F)F.CCCCCCCCC[N+](C)(C)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,71.0
F[B-](F)(F)F.CCCCCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,57.0
F[B-](F)(F)F.CCCCCCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,46.0
F[B-](F)(F)F.CCCCCCCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,43.0
F[B-](F)(F)F.CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC[N+](C)(C)CC1=CC=CC=C1,99.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC[N+](C)(C)CC1=CC=CC=C1,47.0
F[B-](F)(F)F.CC[N+](C)(CC)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,151.0
F[B-](F)(F)F.CC[N+](CC)(CC)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,126.0
F[B-](F)(F)F.CCC[N+](C)(CC)CC,186.0
CCC[N+](C)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,14.0
F[B-](F)(F)C(F)(F)F.CCC[N+](C)(CC)CC,95.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,54.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,57.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.0
F[B-](F)(F)F.CCCC[N+](C)(CC)CC,165.0
CCCC[N+](C)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,9.0
F[B-](F)(F)C(F)(F)F.CCCC[N+](C)(CC)CC,-3.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,15.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,50.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,60.0
F[B-](F)(F)F.COCC[N+](C)(C)C,54.0
COCC[N+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,37.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)F,77.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)F,30.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,50.0
F[B-](F)(F)F.CC[N+](C)(C)CCOC,4.0
F[B-](F)(F)C(F)(F)F.CC[N+](C)(C)CCOC,8.0
CC[N+](C)(C)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)F,-33.0
CC[N+](C)(C)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-28.0
F[B-](F)(F)C(F)(F)F.CC[N+](C)(CC)CCOC,-22.0
F[B-](F)(F)F.CC[N+](CC)(CC)CCOC,56.0
F[B-](F)(F)C(F)(F)F.CC[N+](CC)(CC)CCOC,10.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)F,3.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.0
F[B-](F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,60.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.FC(F)(F)C1=CC(=CC(=C1)[B-](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F,36.0
[BH4-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-8.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-39.0
[O-][N+]([O-])=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,13.0
CC1=CC=C(C=C1)S([O-])(=O)=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,78.0
[O-]S(=O)(=O)OCC(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,4.0
[O-]S(=O)(=O)OCC(F)(F)C(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-5.0
[O-]S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-2.0
OS([O-])(=O)=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-22.0
F[P-](F)(F)(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,59.0
OP(O)([O-])=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-23.0
CC([O-])=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-23.0
[O-]C=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,4.0
OC([O-])=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,-7.0
CC=CC([O-])=O.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,18.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+]12CCN(CC1)CC2,26.0
CCC[NH+](CCC)CCC.FC(F)(F)C(=O)[CH-]C(=O)C(F)(F)F,-10.0
CCC[NH+](CCC)CCC.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,-83.0
CCC[NH+](CCC)CCC.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CO1,-82.0
CCC[NH+](CCC)CCC.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,-65.0
[O-][N+]([O-])=O.CCCC[NH+](CCCC)CCCC,22.0
CCCC[NH+](CCCC)CCCC.FC(F)(F)C(=O)[CH-]C(=O)C(F)(F)F,-93.0
CCCC[NH+](CCCC)CCCC.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,-65.0
CCCC[NH+](CCCC)CCCC.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CO1,-65.0
CCCC[NH+](CCCC)CCCC.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,52.0
FC(F)(F)C(=O)[CH-]C(=O)C(F)(F)F.CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,-11.0
CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,-96.0
FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CO1.CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,-92.0
FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1.CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,-86.0
CCC[NH2+]CCC.FC(F)(F)C(=O)[CH-]C(=O)C(F)(F)F,97.0
CCC[NH2+]CCC.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,103.0
[S-]C#N.CCC[NH2+]CCC,6.0
CC(C)[NH2+]C(C)C.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,91.0
CC(C)[NH2+]C(C)C.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,124.0
CCCC[NH2+]CCCC.FC(F)(F)C(=O)[CH-]C(=O)C(F)(F)F,84.0
CCCC[NH2+]CCCC.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,71.0
CC(C)C[NH2+]CC(C)C.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,63.0
CC(C)C[NH2+]CC(C)C.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,140.0
CC[N+]12CCN(CC1)CC2.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,76.0
CC[NH+](CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.0
CC[NH3+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,48.0
CC[NH3+].[O-][N+]([O-])=O,9.0
CC[NH3+].OS([O-])(=O)=O,40.0
CC[NH3+].CC([O-])=O,87.0
CC[NH3+].[O-]C=O,-15.0
C[N+](C)(C)CC#N.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,35.0
[NH3+]CCO.[O-][N+]([O-])=O,51.0
[O-]C=O.[NH3+]CCO,-82.0
[NH3+]CCO.COS([O-])(=O)=O,99.0
[Br-].CCCCC[N+](C)(C)CCCCC,76.0
[I-].CCCCC[N+](C)(C)CCCCC,86.0
[Br-].CCCCCC[N+](C)(C)CCCCCC,54.0
[I-].CCCCCC[N+](C)(C)CCCCCC,45.0
[Br-].CCCCC[N+](CC)(CC)CCCCC,58.0
[I-].CCCCC[N+](CC)(CC)CCCCC,95.0
[Br-].CCCCCC[N+](CC)(CC)CCCCCC,75.0
[I-].CCCCCC[N+](CC)(CC)CCCCCC,73.0
[O-][N+]([O-])=O.O=C1CCCCC[NH2+]1,45.0
O=C1CCCCC[NH2+]1.[O-]C(=O)C1=CC=CC=C1,31.0
[O-]C(=O)CCl.O=C1CCCCC[NH2+]1,29.0
CCCC(=O)OCC[N+](C)(C)C.O=C1[N-]S(=O)(=O)C2=CC=CC=C12,89.0
CC1=CC(=O)[N-]S(=O)(=O)O1.CCCC(=O)OCC[N+](C)(C)C,49.0
OP(O)([O-])=O.C[N+](C)(C)CCO,119.0
[O-][N+]([O-])=O.O=C1CCC[NH2+]1,8.0
O=C1CCC[NH2+]1.[O-]C(=O)C1=CC=CC=C1,7.0
[O-]C(=O)CCl.O=C1CCC[NH2+]1,32.0
F[B-](F)(F)F.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,28.0
[O-]N=O.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.0
F[B-](F)(F)F.CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,56.0
[O-][N+]([O-])=O.CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,36.0
[O-][N+]([O-])=O.CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,85.0
OS([O-])(=O)=O.C[N+](C)(C)CCCCS(O)(=O)=O,-11.0
C[NH3+].[O-]C=O,13.0
CCC[NH3+].[O-][N+]([O-])=O,4.0
CCC[NH3+].[O-]C(=O)C(F)(F)F,67.0
[O-]C=O.CCC[NH3+],50.0
[O-]C=O.CCCC[NH3+],2.0
[S-]C#N.CCCC[NH3+],21.0
[O-]C=O.CCCCC[NH3+],12.0
[O-]C=O.CC(C)C[NH3+],26.0
[O-]C=O.CCC(C)C[NH3+],-1.0
[O-]C=O.CC(C)CC[NH3+],47.0
OS([O-])(=O)=O.C[N+](C)(C)CCCS(O)(=O)=O,-12.0
OS([O-])(=O)=O.CC[N+](CC)(CC)CCCS(O)(=O)=O,-9.0
OS([O-])(=O)=O.CCCC[N+](CCCC)(CCCC)CCCS(O)(=O)=O,-7.0
N#C[N-]C#N.CC[N+](CC)(CC)CC1=CC=CC=C1,83.0
[O-]S(=O)(=O)C(F)(F)F.CC[N+](CC)(CC)CC1=CC=CC=C1,109.0
O=C1[N-]S(=O)(=O)C2=CC=CC=C12.CC[N+](CC)(CC)CC1=CC=CC=C1,151.0
[S-]C#N.CC[N+](CC)(CC)CC1=CC=CC=C1,88.0
N#C[N-]C#N.C[N+](C)(C)C1=CC=CC=C1,117.0
[O-]S(=O)(=O)C(F)(F)F.C[N+](C)(C)C1=CC=CC=C1,83.0
C[N+](C)(C)C1=CC=CC=C1.CC1=CC=C(C=C1)S([O-])(=O)=O,150.0
C[N+](C)(C)C1=CC=CC=C1.O=C1[N-]S(=O)(=O)C2=CC=CC=C12,194.0
[S-]C#N.C[N+](C)(C)C1=CC=CC=C1,116.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCC[N+](CC)(CC)CC,7.0
CC[N+](CC)(CC)COC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-3.0
[Br-].C[N+](C)(CC1=CC=CC=C1)CC1=CC=CC=C1,175.0
F[B-](F)(F)F.C[N+](C)(CC1=CC=CC=C1)CC1=CC=CC=C1,166.0
F[P-](F)(F)(F)(F)F.C[N+](C)(CC1=CC=CC=C1)CC1=CC=CC=C1,218.0
F[B-](F)(F)F.CC1=CC=CC=C1C[N+](C)(C)CC1=CC=CC=C1C,231.0
F[P-](F)(F)(F)(F)F.CC1=CC=CC=C1C[N+](C)(C)CC1=CC=CC=C1C,270.0
[Cl-].CC1=CC(C[N+](C)(C)CC2=CC(C)=CC=C2)=CC=C1,149.0
F[B-](F)(F)F.CC1=CC(C[N+](C)(C)CC2=CC(C)=CC=C2)=CC=C1,163.0
F[P-](F)(F)(F)(F)F.CC1=CC(C[N+](C)(C)CC2=CC(C)=CC=C2)=CC=C1,161.0
[Br-].CC1=CC=C(C[N+](C)(C)CC2=CC=C(C)C=C2)C=C1,202.0
F[B-](F)(F)F.CC1=CC=C(C[N+](C)(C)CC2=CC=C(C)C=C2)C=C1,206.0
F[P-](F)(F)(F)(F)F.CC1=CC=C(C[N+](C)(C)CC2=CC=C(C)C=C2)C=C1,218.0
F[P-](F)(F)(F)(F)F.CCCC[N+](C)(C)CCCC,164.0
[O-][N+]([O-])=O.CCCC[N+](C)=C(N(C)C)N(C)C,72.0
O=N(=O)[N-]N(=O)=O.CCCC[N+](C)=C(N(C)C)N(C)C,75.0
[O-][N+]([O-])=O.CN1C=NN(C)C1=[N+](C)C,74.0
[O-][N+]([O-])=O.C[NH+]=C1N(C)CCN1C,3.0
[O-][Cl](=O)(=O)=O.CCC[NH+]=C1N(C)CCN1C,6.0
[O-][Cl](=O)(=O)=O.CCC[N+](C)=C1N(C)CCN1C,39.0
[O-][N+]([O-])=O.CCC[N+](C)=C1N(C)CCN1C,31.0
[O-][Cl](=O)(=O)=O.CCCC[N+](C)=C1N(C)CCN1C,28.0
[O-][N+]([O-])=O.CCCC[N+](C)=C1N(C)CCN1C,7.0
F[P-](F)(F)(F)(F)F.CCCC[N+](C)=C1N(C)CCN1C,-15.0
[O-][Cl](=O)(=O)=O.CCC[N+](C)=C1N(C)CCCN1C,128.0
[O-][N+]([O-])=O.CCC[N+](C)=C1N(C)CCCN1C,57.0
[O-][Cl](=O)(=O)=O.CCCC[N+](C)=C1N(C)CCCN1C,78.0
[O-][N+]([O-])=O.CCCC[N+](C)=C1N(C)CCCN1C,6.0
[O-][Cl](=O)(=O)=O.CCC[N+](C)=C1N(C)COCN1C,94.0
[O-][N+]([O-])=O.CCC[N+](C)=C1N(C)COCN1C,65.0
[Cl-].CCCCCCOC1=C(OCCCCCC)C=C2C(=C1)C1=CC(OCCCCCC)=C(OCCCCCC)C=C1C1=CC(OCCCCC[NH+]=C(N(C)C)N(C)C)=C(OCCCCCC)C=C21,46.0
C[P+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,150.0
CC[P+](CC)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,118.0
CC[P+](CC)(CC)CC.FC(F)(F)C(=O)[N-]S(=O)(=O)C(F)(F)F,19.0
[Cl-].CCCCCCCCCCCCC[PH2+]C,101.0
[Br-].CCCCCCCCCCCCC[PH2+]C,95.0
[O-][N+]([O-])=O.CCCCCCCCCCCCC[PH2+]C,60.0
F[B-](F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,39.0
F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,40.0
[Br-].CCCCCC[P+](CC)(CCCCCC)CCCCCC,60.0
[Br-].CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,70.0
[O-]C(=O)C1=CC=CC=C1.CCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,19.0
CCCCCC[P+](C)(C)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,21.0
CCCCCC[P+](C)(C)C.FC(F)(F)C(=O)[N-]S(=O)(=O)C(F)(F)F,7.0
CCCCCC[P+](C)(C)C.FC(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,40.0
[O-]S(=O)(=O)C(F)(F)F.ClS(=O)(=O)CCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,91.0
CC[P+](C)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,97.0
CCCC[P+](CC)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,55.0
CCCCC[P+](CC)(CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,17.0
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCC[P+](CC)(CC)CC,13.0
CC[P+](CC)(CC)COC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,14.0
CC[P+](CC)(CC)CCOC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,10.0
[Br-].CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,59.0
CCOC(N(C)C)=[N+](C)C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,33.0
CCSC(N(C)C)=[N+](C)C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.0
[Br-].C[N+]1(CCO)CCOCC1,150.0
C[N+]1(CCO)CCOCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-42.0
[O-][Cl](=O)(=O)=O.CCC[N+]1(C)CCOCC1,91.0
[O-][N+]([O-])=O.CCC[N+]1(C)CCOCC1,58.0
F[P-](F)(F)(F)(F)F.CCC[N+]1(C)CCOCC1,86.0
[O-][N+]([O-])=O.C[N+]1(CCCF)CCOCC1,58.0
[O-]S(=O)(=O)C(F)(F)F.C[N+]1(CCCF)CCOCC1,68.0
F[P-](F)(F)(F)(F)F.C[N+]1(CCCF)CCOCC1,80.0
F[P-](F)(F)(F)(F)F.C[N+]1(CCOCC(F)(F)F)CCOCC1,72.0
F[P-](F)(F)(F)(F)F.C[N+]1(CCOCC1)C(OCCC(F)(F)C(F)(F)C(F)F)C(F)F,62.0
C1COCC[NH2+]1.FC(F)(F)C(=O)[CH-]C(=O)C(F)(F)F,62.0
C1COCC[NH2+]1.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,86.0
C1COCC[NH2+]1.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CO1,72.0
C1COCC[NH2+]1.FC(F)(F)C(=O)[CH-]C(=O)C1=CC=CS1,102.0
CC[N+]1(C)CCOCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,29.0
F[B-](F)(F)F.CCCC[N+]1(C)CCOCC1,66.0
CCCC[N+]1(C)CCOCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,35.0
CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,69.0
CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,76.0
F[B-](F)(F)F.COCC[N+]1(C)CCOCC1,85.0
F[B-](F)(F)C(F)(F)F.COCC[N+]1(C)CCOCC1,1.0
COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,126.0
O=N(=O)[N-]N(=O)=O.CN1N=N[N+](N)=C1N,85.0
[O-][Cl](=O)(=O)=O.CN1NN(C)C(C)=[NH+]1,133.0
[I-].CN1N=N[N+](N)=C1C,121.0
[O-][Cl](=O)(=O)=O.CN1N=N[N+](N)=C1C,51.0
[I-].CN1NN(N)[NH+]=C1C,124.0
[O-][Cl](=O)(=O)=O.CN1NN(N)[NH+]=C1C,140.0
[O-][N+]([O-])=O.CN1NN(N)[NH+]=C1C,94.0
CCC[N+]1(C)CCOC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,44.0
F[P-](F)(F)(F)(F)F.CCC[N+]1(C)CCOC1,41.0
F[B-](F)(F)F.CCCC[N+]1(C)CCOC1,-12.0
CCCC[N+]1(C)CCOC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,12.0
CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,-4.0
CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,53.0
CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.0
COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,1.0
COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0
COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18.0
