cation_id,anion_id,solute_id,reference_id,T,idac,cation_smiles,anion_smiles,solute_smiles,smiles,temperature,value
"pyr-8,1",ntf2,2-methyl-1-propanol,acree-2012,343.1,1.22,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)CO,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC(C)CO,0.3434375000000003,0.19885085874516517
"pyr-8,1",ntf2,diethyl ether,acree-2012,323.0,1.34,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCC,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCOCC,0.21781250000000013,0.29266961396282004
"pyr-8,1",ntf2,diethyl ether,acree-2012,333.0,1.34,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCC,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCOCC,0.28031250000000013,0.29266961396282004
"pyr-8,1",ntf2,diethyl ether,acree-2012,343.1,1.14,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCOCC,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCOCC,0.3434375000000003,0.131028262406404
"pyr-8,1",ntf2,di-iso-propyl ether,acree-2012,323.0,2.57,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC(C)OC(C)C,0.21781250000000013,0.9439058989071284
"pyr-8,1",ntf2,di-iso-propyl ether,acree-2012,333.0,2.58,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC(C)OC(C)C,0.28031250000000013,0.9477893989335261
"pyr-8,1",ntf2,di-iso-propyl ether,acree-2012,343.1,2.26,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC(C)OC(C)C,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC(C)OC(C)C,0.3434375000000003,0.8153648132841944
"pyr-8,1",ntf2,trichloromethane,acree-2012,323.0,0.56,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClC(Cl)Cl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClC(Cl)Cl,0.21781250000000013,-0.579818495252942
"pyr-8,1",ntf2,trichloromethane,acree-2012,333.0,0.58,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClC(Cl)Cl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClC(Cl)Cl,0.28031250000000013,-0.5447271754416722
"pyr-8,1",ntf2,trichloromethane,acree-2012,343.1,0.53,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClC(Cl)Cl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClC(Cl)Cl,0.3434375000000003,-0.6348782724359695
"pyr-8,1",ntf2,dichloromethane,acree-2012,323.0,0.26,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClCCl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClCCl,0.21781250000000013,-1.3470736479666092
"pyr-8,1",ntf2,dichloromethane,acree-2012,333.0,0.27,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClCCl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClCCl,0.28031250000000013,-1.3093333199837622
"pyr-8,1",ntf2,dichloromethane,acree-2012,343.1,0.28,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClCCl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClCCl,0.3434375000000003,-1.2729656758128873
"pyr-8,1",ntf2,tetrachloromethane,acree-2012,323.0,1.39,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClC(Cl)(Cl)Cl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClC(Cl)(Cl)Cl,0.21781250000000013,0.3293037471426003
"pyr-8,1",ntf2,tetrachloromethane,acree-2012,333.0,1.3,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClC(Cl)(Cl)Cl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClC(Cl)(Cl)Cl,0.28031250000000013,0.26236426446749106
"pyr-8,1",ntf2,tetrachloromethane,acree-2012,343.1,1.15,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ClC(Cl)(Cl)Cl,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.ClC(Cl)(Cl)Cl,0.3434375000000003,0.13976194237515863
"pyr-8,1",ntf2,acetonitrile,acree-2012,323.0,0.43,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC#N,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC#N,0.21781250000000013,-0.843970070294529
"pyr-8,1",ntf2,acetonitrile,acree-2012,333.0,0.39,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC#N,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC#N,0.28031250000000013,-0.941608539858445
"pyr-8,1",ntf2,acetonitrile,acree-2012,343.1,0.37,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC#N,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC#N,0.3434375000000003,-0.9942522733438669
"pyr-8,1",ntf2,nitromethane,acree-2012,323.0,0.54,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+](=O)[O-],CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C[N+](=O)[O-],0.21781250000000013,-0.616186139423817
"pyr-8,1",ntf2,nitromethane,acree-2012,333.0,0.51,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+](=O)[O-],CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C[N+](=O)[O-],0.28031250000000013,-0.6733445532637656
"pyr-8,1",ntf2,nitromethane,acree-2012,343.1,0.48,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C[N+](=O)[O-],CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C[N+](=O)[O-],0.3434375000000003,-0.7339691750802004
"pyr-8,1",ntf2,1-nitropropane,acree-2012,323.0,0.55,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+](=O)[O-],CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCC[N+](=O)[O-],0.21781250000000013,-0.5978370007556204
"pyr-8,1",ntf2,1-nitropropane,acree-2012,333.0,0.52,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+](=O)[O-],CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCC[N+](=O)[O-],0.28031250000000013,-0.6539264674066639
"pyr-8,1",ntf2,1-nitropropane,acree-2012,343.1,0.51,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC[N+](=O)[O-],CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCC[N+](=O)[O-],0.3434375000000003,-0.6733445532637656
"pyr-8,1",ntf2,pyridine,acree-2012,323.0,0.42,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccncc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccncc1,0.21781250000000013,-0.8675005677047231
"pyr-8,1",ntf2,pyridine,acree-2012,333.0,0.39,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccncc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccncc1,0.28031250000000013,-0.941608539858445
"pyr-8,1",ntf2,pyridine,acree-2012,343.1,0.41,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccncc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccncc1,0.3434375000000003,-0.8915981192837836
"pyr-8,1",ntf2,thiophene,acree-2012,323.0,0.57,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccsc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccsc1,0.21781250000000013,-0.5621189181535413
"pyr-8,1",ntf2,thiophene,acree-2012,333.0,0.55,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccsc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccsc1,0.28031250000000013,-0.5978370007556204
"pyr-8,1",ntf2,thiophene,acree-2012,343.1,0.53,CCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccsc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccsc1,0.3434375000000003,-0.6348782724359695
"pyr-10,1",ntf2,n-hexane,acree-2012,322.6,3.97,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCC,0.2153125000000003,1.3787660946990992
"pyr-10,1",ntf2,n-hexane,acree-2012,332.5,3.78,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCC,0.27718750000000014,1.3297240096314962
"pyr-10,1",ntf2,n-hexane,acree-2012,342.8,3.68,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCC,0.3415625000000002,1.3029127521808397
"pyr-10,1",ntf2,3-methylpentane,acree-2012,322.6,3.65,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(C)CC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCC(C)CC,0.2153125000000003,1.2947271675944
"pyr-10,1",ntf2,3-methylpentane,acree-2012,332.5,3.36,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(C)CC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCC(C)CC,0.27718750000000014,1.2119409739751128
"pyr-10,1",ntf2,3-methylpentane,acree-2012,342.8,3.4,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(C)CC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCC(C)CC,0.3415625000000002,1.2237754316221157
"pyr-10,1",ntf2,n-heptane,acree-2012,322.6,4.91,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCC,0.2153125000000003,1.5912739418064292
"pyr-10,1",ntf2,n-heptane,acree-2012,332.5,4.75,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCC,0.27718750000000014,1.55814461804655
"pyr-10,1",ntf2,n-heptane,acree-2012,342.8,4.62,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCC,0.3415625000000002,1.5303947050936475
"pyr-10,1",ntf2,n-octane,acree-2012,322.6,6.13,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC,0.2153125000000003,1.81319474994812
"pyr-10,1",ntf2,n-octane,acree-2012,332.5,5.92,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC,0.27718750000000014,1.7783364488959144
"pyr-10,1",ntf2,n-octane,acree-2012,342.8,5.76,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC,0.3415625000000002,1.7509374747078
"pyr-10,1",ntf2,n-nonane,acree-2012,322.6,8.32,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCC,0.2153125000000003,2.1186622548331173
"pyr-10,1",ntf2,n-nonane,acree-2012,332.5,8.01,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCC,0.27718750000000014,2.080690761080268
"pyr-10,1",ntf2,n-nonane,acree-2012,342.8,7.65,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCC,0.3415625000000002,2.0347056478384444
"pyr-10,1",ntf2,n-decane,acree-2012,322.6,9.42,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCCC,0.2153125000000003,2.2428350885882717
"pyr-10,1",ntf2,n-decane,acree-2012,332.5,9.05,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCCC,0.27718750000000014,2.2027647577118348
"pyr-10,1",ntf2,n-decane,acree-2012,342.8,8.7,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCCC,0.3415625000000002,2.163323025660538
"pyr-10,1",ntf2,n-undecane,acree-2012,322.6,11.68,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCCCC,0.2153125000000003,2.457877977400081
"pyr-10,1",ntf2,n-undecane,acree-2012,332.5,11.18,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCCCC,0.27718750000000014,2.414126467726953
"pyr-10,1",ntf2,n-undecane,acree-2012,342.8,10.66,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCC,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCCCC,0.3415625000000002,2.3664984187376983
"pyr-10,1",ntf2,methylcyclopentane,acree-2012,322.6,2.9,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1CCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC1CCCC1,0.2153125000000003,1.0647107369924282
"pyr-10,1",ntf2,methylcyclopentane,acree-2012,332.5,2.76,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1CCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC1CCCC1,0.27718750000000014,1.0152306797290584
"pyr-10,1",ntf2,methylcyclopentane,acree-2012,342.8,2.66,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1CCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC1CCCC1,0.3415625000000002,0.9783261227936078
"pyr-10,1",ntf2,cyclohexane,acree-2012,322.6,2.81,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1CCCCC1,0.2153125000000003,1.0331844833456545
"pyr-10,1",ntf2,cyclohexane,acree-2012,332.5,2.71,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1CCCCC1,0.27718750000000014,0.9969486348916096
"pyr-10,1",ntf2,cyclohexane,acree-2012,342.8,2.62,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1CCCCC1,0.3415625000000002,0.9631743177730056
"pyr-10,1",ntf2,methylcyclohexane,acree-2012,322.6,3.38,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1CCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC1CCCCC1,0.2153125000000003,1.2178757094949273
"pyr-10,1",ntf2,methylcyclohexane,acree-2012,332.5,3.28,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1CCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC1CCCCC1,0.27718750000000014,1.1878434223960523
"pyr-10,1",ntf2,methylcyclohexane,acree-2012,342.8,3.15,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC1CCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CC1CCCCC1,0.3415625000000002,1.1474024528375417
"pyr-10,1",ntf2,cycloheptane,acree-2012,322.6,7.0,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CCCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1CCCCCC1,0.2153125000000003,1.9459101490553132
"pyr-10,1",ntf2,cycloheptane,acree-2012,332.5,9.72,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CCCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1CCCCCC1,0.27718750000000014,2.2741856184723477
"pyr-10,1",ntf2,cycloheptane,acree-2012,342.8,13.35,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CCCCCC1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C1CCCCCC1,0.3415625000000002,2.5915163848462583
"pyr-10,1",ntf2,benzene,acree-2012,322.6,0.62,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccccc1,0.2153125000000003,-0.4780358009429998
"pyr-10,1",ntf2,benzene,acree-2012,332.5,0.63,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccccc1,0.27718750000000014,-0.4620354595965587
"pyr-10,1",ntf2,benzene,acree-2012,342.8,0.64,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,c1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccccc1,0.3415625000000002,-0.4462871026284195
"pyr-10,1",ntf2,toluene,acree-2012,322.6,0.77,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.Cc1ccccc1,0.2153125000000003,-0.2613647641344075
"pyr-10,1",ntf2,toluene,acree-2012,332.5,0.78,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.Cc1ccccc1,0.27718750000000014,-0.2484613592984996
"pyr-10,1",ntf2,toluene,acree-2012,342.8,0.8,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.Cc1ccccc1,0.3415625000000002,-0.2231435513142097
"pyr-10,1",ntf2,ethylbenzene,acree-2012,322.6,1.01,CCCCCCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCc1ccccc1,0.2153125000000003,0.009950330853168092
