smiles,MP
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC[N+](C)(C)C(C)C.F[B-](F)(F)F,205.0
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC[N+](C)(C)C(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,41.0
CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.[I-],82.0
CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.[O-][Cl+3]([O-])([O-])[O-],78.0
CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,70.0
CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[P-](F)(F)(F)(F)F,104.0
CCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.O=C([O-])C(F)(F)F,73.0
CCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,43.0
CCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,71.0
CCCCCCCC[N+](C)(C)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C.F[B-](F)(F)F,88.0
CCCCCCCCC[N+](C)(C)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C.F[B-](F)(F)F,71.0
CCCCCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,57.0
CCCCCCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,46.0
CCCCCCCCCCCC[N+](C)(C)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,43.0
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC[N+](C)(C)Cc1ccccc1.F[B-](F)(F)F,99.0
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC[N+](C)(C)Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,47.0
CC[N+](C)(CC)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,151.0
CC[N+](CC)(CC)CO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C.F[B-](F)(F)F,126.0
CCC[N+](C)(CC)CC.F[B-](F)(F)F,186.0
CCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,14.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)F,95.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,54.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,57.0
CCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)F,165.0
CCCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,15.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,50.0
CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,60.0
COCC[N+](C)(C)C.F[B-](F)(F)F,54.0
COCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,37.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)F,77.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)F,30.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,23.0
COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,50.0
CC[N+](C)(C)CCOC.F[B-](F)(F)F,4.0
CC[N+](C)(C)CCOC.F[B-](F)(F)C(F)(F)F,8.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)F,56.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)F,10.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)F,3.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.0
CC[N+](CC)(CC)CCOC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.F[B-](F)(F)F,60.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,36.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=[N+]([O-])[O-],13.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.Cc1ccc(S(=O)(=O)[O-])cc1,78.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])OCC(F)(F)F,4.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.F[P-](F)(F)(F)(F)F,59.0
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C[O-],4.0
CC=CC(=O)[O-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,18.0
CCCCCCCC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26.0
CCCC[NH+](CCCC)CCCC.O=[N+]([O-])[O-],22.0
CCCC[NH+](CCCC)CCCC.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,52.0
CCC[NH2+]CCC.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F,97.0
CCC[NH2+]CCC.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,103.0
CCC[NH2+]CCC.N#C[S-],6.0
CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)[NH2+]C(C)C,91.0
CC(C)[NH2+]C(C)C.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,124.0
CCCC[NH2+]CCCC.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F,84.0
CCCC[NH2+]CCCC.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,71.0
CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)C[NH2+]CC(C)C,63.0
CC(C)C[NH2+]CC(C)C.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,140.0
CC[N+]12CCN(CC1)CC2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,76.0
CC[NH+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.0
CC[NH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48.0
CC[NH3+].O=[N+]([O-])[O-],9.0
CC[NH3+].O=S(=O)([O-])O,40.0
CC(=O)[O-].CC[NH3+],87.0
C[N+](C)(C)CC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,35.0
O=[N+]([O-])[O-].[NH3+]CCO,51.0
COS(=O)(=O)[O-].[NH3+]CCO,99.0
CCCCC[N+](C)(C)CCCCC.[Br-],76.0
CCCCC[N+](C)(C)CCCCC.[I-],86.0
CCCCCC[N+](C)(C)CCCCCC.[Br-],54.0
CCCCCC[N+](C)(C)CCCCCC.[I-],45.0
CCCCC[N+](CC)(CC)CCCCC.[Br-],58.0
CCCCC[N+](CC)(CC)CCCCC.[I-],95.0
CCCCCC[N+](CC)(CC)CCCCCC.[Br-],75.0
CCCCCC[N+](CC)(CC)CCCCCC.[I-],73.0
O=C1CCCCC[NH2+]1.O=[N+]([O-])[O-],45.0
O=C([O-])c1ccccc1.O=C1CCCCC[NH2+]1,31.0
O=C([O-])CCl.O=C1CCCCC[NH2+]1,29.0
CCCC(=O)OCC[N+](C)(C)C.O=C1[N-]S(=O)(=O)c2ccccc21,89.0
CC1=CC(=O)[N-]S(=O)(=O)O1.CCCC(=O)OCC[N+](C)(C)C,49.0
C[N+](C)(C)CCO.O=P([O-])(O)O,119.0
O=C1CCC[NH2+]1.O=[N+]([O-])[O-],8.0
O=C([O-])c1ccccc1.O=C1CCC[NH2+]1,7.0
O=C([O-])CCl.O=C1CCC[NH2+]1,32.0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.F[B-](F)(F)F,28.0
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.F[B-](F)(F)F,56.0
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=[N+]([O-])[O-],36.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.O=[N+]([O-])[O-],85.0
C[NH3+].O=C[O-],13.0
CCC[NH3+].O=[N+]([O-])[O-],4.0
CCC[NH3+].O=C([O-])C(F)(F)F,67.0
CCC[NH3+].O=C[O-],50.0
CCCC[NH3+].O=C[O-],2.0
CCCC[NH3+].N#C[S-],21.0
CCCCC[NH3+].O=C[O-],12.0
CC(C)C[NH3+].O=C[O-],26.0
CC(C)CC[NH3+].O=C[O-],47.0
CC[N+](CC)(CC)Cc1ccccc1.N#C[N-]C#N,83.0
CC[N+](CC)(CC)Cc1ccccc1.O=S(=O)([O-])C(F)(F)F,109.0
CC[N+](CC)(CC)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc21,151.0
CC[N+](CC)(CC)Cc1ccccc1.N#C[S-],88.0
C[N+](C)(C)c1ccccc1.N#C[N-]C#N,117.0
C[N+](C)(C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,83.0
C[N+](C)(C)c1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1,150.0
C[N+](C)(C)c1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc21,194.0
C[N+](C)(C)c1ccccc1.N#C[S-],116.0
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.0
C[N+](C)(Cc1ccccc1)Cc1ccccc1.[Br-],175.0
C[N+](C)(Cc1ccccc1)Cc1ccccc1.F[B-](F)(F)F,166.0
C[N+](C)(Cc1ccccc1)Cc1ccccc1.F[P-](F)(F)(F)(F)F,218.0
Cc1ccccc1C[N+](C)(C)Cc1ccccc1C.F[B-](F)(F)F,231.0
Cc1cccc(C[N+](C)(C)Cc2cccc(C)c2)c1.[Cl-],149.0
Cc1cccc(C[N+](C)(C)Cc2cccc(C)c2)c1.F[B-](F)(F)F,163.0
Cc1cccc(C[N+](C)(C)Cc2cccc(C)c2)c1.F[P-](F)(F)(F)(F)F,161.0
Cc1ccc(C[N+](C)(C)Cc2ccc(C)cc2)cc1.[Br-],202.0
Cc1ccc(C[N+](C)(C)Cc2ccc(C)cc2)cc1.F[B-](F)(F)F,206.0
Cc1ccc(C[N+](C)(C)Cc2ccc(C)cc2)cc1.F[P-](F)(F)(F)(F)F,218.0
CCCC[N+](C)(C)CCCC.F[P-](F)(F)(F)(F)F,164.0
CCCC[N+](C)=C(N(C)C)N(C)C.O=[N+]([O-])[O-],72.0
CCCC[N+](C)=C(N(C)C)N(C)C.O=[N+]([O-])[N-][N+](=O)[O-],75.0
Cn1cnn(C)c1=[N+](C)C.O=[N+]([O-])[O-],74.0
C[NH+]=C1N(C)CCN1C.O=[N+]([O-])[O-],3.0
CCC[NH+]=C1N(C)CCN1C.[O-][Cl+3]([O-])([O-])[O-],6.0
CCC[N+](C)=C1N(C)CCN1C.[O-][Cl+3]([O-])([O-])[O-],39.0
CCC[N+](C)=C1N(C)CCN1C.O=[N+]([O-])[O-],31.0
CCCC[N+](C)=C1N(C)CCN1C.[O-][Cl+3]([O-])([O-])[O-],28.0
CCCC[N+](C)=C1N(C)CCN1C.O=[N+]([O-])[O-],7.0
CCC[N+](C)=C1N(C)CCCN1C.[O-][Cl+3]([O-])([O-])[O-],128.0
CCC[N+](C)=C1N(C)CCCN1C.O=[N+]([O-])[O-],57.0
CCCC[N+](C)=C1N(C)CCCN1C.[O-][Cl+3]([O-])([O-])[O-],78.0
CCCC[N+](C)=C1N(C)CCCN1C.O=[N+]([O-])[O-],6.0
CCC[N+](C)=C1N(C)COCN1C.[O-][Cl+3]([O-])([O-])[O-],94.0
CCC[N+](C)=C1N(C)COCN1C.O=[N+]([O-])[O-],65.0
CCCCCCOc1cc2c3cc(OCCCCCC)c(OCCCCCC)cc3c3cc(OCCCCC[NH+]=C(N(C)C)N(C)C)c(OCCCCCC)cc3c2cc1OCCCCCC.[Cl-],46.0
C[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,150.0
CC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,118.0
CC[P+](CC)(CC)CC.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,19.0
CCCCCCCCCCCCC[PH2+]C.[Cl-],101.0
CCCCCCCCCCCCC[PH2+]C.[Br-],95.0
CCCCCCCCCCCCC[PH2+]C.O=[N+]([O-])[O-],60.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,39.0
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,40.0
CCCCCC[P+](CC)(CCCCCC)CCCCCC.[Br-],60.0
CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],70.0
CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=C([O-])c1ccccc1,19.0
CCCCCC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,21.0
CCCCCC[P+](C)(C)C.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.0
CCCCCC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,40.0
O=S(=O)(Cl)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.O=S(=O)([O-])C(F)(F)F,91.0
CC[P+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,97.0
CCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,55.0
CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17.0
CCCCCCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.0
CC[P+](CC)(CC)COC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,14.0
CC[P+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,10.0
CCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Br-],59.0
CCOC(N(C)C)=[N+](C)C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,33.0
CCSC(N(C)C)=[N+](C)C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.0
C[N+]1(CCO)CCOCC1.[Br-],150.0
CCC[N+]1(C)CCOCC1.[O-][Cl+3]([O-])([O-])[O-],91.0
CCC[N+]1(C)CCOCC1.O=[N+]([O-])[O-],58.0
CCC[N+]1(C)CCOCC1.F[P-](F)(F)(F)(F)F,86.0
C[N+]1(CCCF)CCOCC1.O=[N+]([O-])[O-],58.0
C[N+]1(CCCF)CCOCC1.O=S(=O)([O-])C(F)(F)F,68.0
C[N+]1(CCCF)CCOCC1.F[P-](F)(F)(F)(F)F,80.0
C[N+]1(CCOCC(F)(F)F)CCOCC1.F[P-](F)(F)(F)(F)F,72.0
C[N+]1(C(OCCC(F)(F)C(F)(F)C(F)F)C(F)F)CCOCC1.F[P-](F)(F)(F)(F)F,62.0
C1COCC[NH2+]1.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F,62.0
C1COCC[NH2+]1.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,86.0
C1COCC[NH2+]1.O=C([CH-]C(=O)C(F)(F)F)c1ccco1,72.0
C1COCC[NH2+]1.O=C([CH-]C(=O)C(F)(F)F)c1cccs1,102.0
CC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,29.0
CCCC[N+]1(C)CCOCC1.F[B-](F)(F)F,66.0
CCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,35.0
CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,69.0
CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,76.0
COCC[N+]1(C)CCOCC1.F[B-](F)(F)F,85.0
COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)F,1.0
COCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,126.0
Cn1nn[n+](N)c1N.O=[N+]([O-])[N-][N+](=O)[O-],85.0
CC1=[NH+]N(C)NN1C.[O-][Cl+3]([O-])([O-])[O-],133.0
Cc1n(C)nn[n+]1N.[I-],121.0
Cc1n(C)nn[n+]1N.[O-][Cl+3]([O-])([O-])[O-],51.0
CC1=[NH+]N(N)NN1C.[I-],124.0
CC1=[NH+]N(N)NN1C.[O-][Cl+3]([O-])([O-])[O-],140.0
CC1=[NH+]N(N)NN1C.O=[N+]([O-])[O-],94.0
CCC[N+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44.0
CCC[N+]1(C)CCOC1.F[P-](F)(F)(F)(F)F,41.0
CCCC[N+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,12.0
CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,53.0
CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.0
COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,1.0
COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0
COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18.0
[Cl-].[NH3+]CC(=O)O,186.0
F[B-](F)(F)F.[NH3+]CC(=O)O,116.0
O=[N+]([O-])[O-].[NH3+]CC(=O)O,111.0
F[P-](F)(F)(F)(F)F.[NH3+]CC(=O)O,101.0
C[C@H]([NH3+])C(=O)O.F[B-](F)(F)F,78.0
C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],159.0
C[C@H]([NH3+])C(=O)O.O=C([O-])C(F)(F)F,82.0
F[B-](F)(F)F.O=C(O)[C@@H]1CCC[NH2+]1,76.0
O=C(O)[C@@H]1CCC[NH2+]1.O=C([O-])C(F)(F)F,78.0
CC(C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],134.0
CC[C@H](C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],105.0
COC(=O)C[NH3+].O=[N+]([O-])[O-],44.0
CCOC(=O)C[NH3+].O=[N+]([O-])[O-],49.0
COC(=O)C(C)[NH3+].O=[N+]([O-])[O-],61.0
COC(=O)C(C)[NH3+].C[C@H](O)C(=O)[O-],38.0
COC(=O)C(C)[NH3+].N#C[S-],62.0
COC(=O)C([NH3+])CO.O=[N+]([O-])[O-],105.0
COC(=O)C([NH3+])C(C)C.O=[N+]([O-])[O-],74.0
CC(C)C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],75.0
COC(=O)C([NH3+])Cc1ccccc1.O=[N+]([O-])[O-],92.0
CCCn1cc(C[C@@H](NC(=O)c2ccccc2)C(=O)OC)[n+](CCC)c1.[Br-],39.0
COC(=O)[C@@H](Cc1cn(C(C)C)c[n+]1C(C)C)NC(=O)c1ccccc1.[I-],55.0
CC(=O)[C@@H](Cc1cn(C(C)C)c[n+]1C(C)C)NC(=O)OC(C)(C)C.[I-],55.0
Cc1cc(C)c(-n2cc[n+](C)c2)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,71.0
CCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26.0
CCCCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,40.0
CCCCCCCCCCC[n+]1ccn(-c2c(C)cc(C)cc2C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32.0
CCCC[N+]1(C)CCCC(C)C1.O=S(=O)([O-])C(F)(F)F,84.0
CCCCCC[N+]1(C)CCCC(C)C1.O=S(=O)([O-])C(F)(F)F,82.0
CCCC[N+]1(C)CCCC(C)C1.O=C([O-])C(F)(F)F,58.0
CCCCCC[N+]1(C)CCCC(C)C1.O=C([O-])C(F)(F)F,41.0
CCCC[N+]1(C)CCCC(C)C1.[I-],144.0
CCCCCC[N+]1(C)CCCC(C)C1.[I-],123.0
CCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44.0
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.0
CCCCc1c[n+](-c2ccccc2)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,146.0
CCCCc1c[n+](-c2ccccc2)nn1C.O=S(=O)([O-])C(F)(F)F,102.0
CCCCc1c[n+](C)nn1C.Cc1ccc(S(=O)(=O)[O-])cc1,106.0
Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](C)n1,99.0
Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](C)c1,95.0
Cn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,37.0
CCCCCC[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,141.0
CCCCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,167.0
CCCCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24.0
COS(=O)(=O)[O-].C[N+]1(C)CCCC1,95.0
COS(=O)(=O)[O-].C[N+]1(C)CCCCC1,99.0
COS(=O)(=O)[O-].C[N+]1(C)CCOCC1,113.0
CC[N+]1(C)CCOCC1.COS(=O)(=O)[O-],45.0
CC[N+](CC)(CCOC)CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,15.0
COCC[N+](CCOC)(CCOC)CCOC.O=S(=O)(F)[N-]S(=O)(=O)F,21.0
CC[N+](CC)(CCOC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.0
COCC[N+](CCOC)(CCOC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26.0
CCC[N+](CCC)(CCC)CC(=O)OCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,68.0
CCCC[N+](CCCC)(CCCC)CC(=O)OCC.F[B-](F)(F)F,54.0
CCOCC[N+](CCOC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8.0
C=CC[N+](C)(C)CC(=O)OCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26.0
CCOC(=O)C[N+](C)(C)C.COS(=O)(=O)[O-],38.0
CCOC(=O)C[N+](C)(C)CC.CCOS(=O)(=O)[O-],21.0
CCC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,40.0
COC[P+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.0
CCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,79.0
CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,10.0
CCCC[n+]1ccn(C)c1.[Cl-],65.0
COS(=O)(=O)[O-].Cn1cc[n+](C)c1,35.0
C=C(C)c1n(C)cc[n+]1CC(=O)c1ccccc1.[Br-],182.0
C=C(c1n(C)cc[n+]1CC(=O)c1ccccc1)C(C)(C)C.[Br-],200.0
C=C(c1ccccc1)c1n(C)cc[n+]1CC(=O)c1ccccc1.[Br-],185.0
CCCn1cc[n+](CCC)c1CC(C)C.[Br-],163.0
C=CCn1cc[n+](CCCCCCCCCC)c1C.[Br-],71.0
C=CC[n+]1ccn(C)c1CCCCCCCCC.[Br-],98.0
CCCCCCCc1n(C)cc[n+]1Cc1ccccc1.[Br-],187.0
CCn1c[n+](CC)c(-c2ccccc2)c1-c1ccccc1.[Br-],154.0
CCCCCCCCCc1n(C)cc[n+]1Cc1ccccc1.[Br-],194.0
CCCCCCCCCCCc1n(Cc2ccccc2)cc[n+]1C.[Br-],187.0
CCCCCCCCCCCc1n(Cc2ccccc2)cc[n+]1CCCCC.[Br-],117.0
[Br-].c1ccc(Cn2c[n+](Cc3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,212.0
Cn1cc[n+](C)c1SC#N.[Br-],221.0
Cc1n(C)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],201.0
Cc1ccc(C(=O)C[n+]2ccn(-c3ccccc3)c2C)cc1.[Br-],206.0
Cc1c(CCO)[n+](Cc2ccccc2)cn1Cc1ccccc1.[Br-],135.0
Cc1n(Cc2ccccc2)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],229.0
COc1ccc(C(=O)C[n+]2ccn(Cc3ccccc3)c2C)cc1.[Br-],202.0
COc1ccc(Cn2cc[n+](CC(=O)c3ccc(C)cc3)c2C)cc1.[Br-],225.0
C=Cn1cc[n+](CC)c1.[Br-],100.0
C=Cn1cc[n+](CCC)c1.[Br-],155.0
C=C[n+]1ccn(CCCC)c1.[Br-],83.0
C[n+]1ccn(C(=O)c2ccccc2)c1.[Br-],89.0
O=C(C[n+]1ccn(O)c1)c1ccc(Cl)cc1.[Br-],202.0
On1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],115.0
COn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],156.0
CCOn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],130.0
CCOn1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],134.0
Cc1n(O)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],200.0
CCOn1cc[n+](Cc2ccc([N+](=O)[O-])cc2)c1.[Br-],120.0
CCc1n(O)cc[n+]1CC(=O)c1ccc(Cl)cc1.[Br-],199.0
C=CCOn1cc[n+](Cc2ccc(Cl)cc2Cl)c1.[Br-],117.0
COc1cc(C[n+]2ccn(O)c2)cc(OC)c1OC.[Br-],190.0
COc1cc(C[n+]2ccn(OC)c2)cc(OC)c1OC.[Br-],138.0
